name,est_diameter_min,est_diameter_max,relative_velocity_mean,miss_distance_mean,miss_distance_min,absolute_magnitude_mean,hazardous,observations,est_diameter_range,est_diameter_mean,est_diameter_min_log1p,est_diameter_max_log1p,est_diameter_mean_log1p,est_diameter_range_log1p,relative_velocity_mean_log1p,miss_distance_mean_log1p,miss_distance_min_log1p,hazardous_enc
(2000 DL8),0.4212646106,0.9419763057,51758.6101098516,16272302.223224288,16272302.223224288,19.0,False,1,0.5207116951,0.68162045815,0.3515470461353097,0.6637061688163278,0.5197578869502281,0.4191784457377155,10.854365396492849,16.604975031759114,16.604975031759114,0
(2000 EU70),0.4411182,0.9863702813,77549.11662443241,64842920.28715634,56280394.54917889,18.9,True,2,0.5452520813,0.7137442406500001,0.3654193400239822,0.6863089940145211,0.5386805912176971,0.4351870564581344,11.258679672464709,17.9874783075978,17.845856818422774,1
(2000 EY106),0.3439972547,0.7692012455,72286.86288434203,49163257.56940965,42952964.54436145,19.44,False,4,0.4252039908,0.5565992501,0.2956481994649431,0.570528171002291,0.4425034737879274,0.3543149549140209,11.18841152246898,17.71065712544114,17.575616250445435,0
(2000 FP10),0.1677084622,0.3750075218,53337.67198630775,50575701.076857984,33167634.42636141,21.0,False,2,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,10.88441690028148,17.738981822817095,17.31708512186916,0
(2000 GC147),0.2658,0.5943468684,70418.9027474428,69312568.2046266,69312568.2046266,20.0,False,1,0.3285468683999999,0.4300734342,0.2357043333590679,0.4664641654776024,0.3577257955407295,0.2840857647824883,11.16223121167206,18.05413682151803,18.05413682151803,0
(2000 GT127),0.096506147,0.2157943048,29588.0950095007,45911551.50653544,45911551.50653544,22.2,False,1,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,10.295161160590643,17.642227331958058,17.642227331958058,0
(2000 GW127),0.3503926411,0.7835017643,84832.41489549965,49292672.78311376,49086789.52983465,19.4,False,2,0.4331091231999999,0.5669472027,0.3003953954223141,0.5785787150509708,0.4491292695707721,0.3598462961212166,11.348444787744215,17.713286023165136,17.709100524590227,0
(2000 HO40),0.0921626549,0.2060819612,61607.49332678112,33591345.31781344,8687241.76468939,22.3,False,11,0.1139193063,0.14912230805,0.0881598176041852,0.1873770571897662,0.1389984405905313,0.1078847028850694,11.02855501869873,17.329779041696643,15.97736615859688,0
(2000 JZ8),0.1838886721,0.411187571,46345.0203155887,73118892.36729369,73118892.36729369,20.8,False,1,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,10.743890705723835,18.107597350522088,18.107597350522088,0
(2000 KA),0.1214940408,0.2716689341,51047.10876580975,37257323.36780841,3397521.41431036,21.7,True,5,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.840523776203524,17.43335911078494,15.03855702228085,1
(2000 KC),0.2538370294,0.5675968529,42676.3566694724,74236934.71281599,74236934.71281599,20.1,False,1,0.3137598234999999,0.41071694115,0.226208473159057,0.4495437797501018,0.3440980440642779,0.2728931206311153,10.66142376979276,18.122772370170324,18.122772370170324,0
(2000 KP44),0.4154846433999999,0.9290519063,106196.03957644284,51989211.71203902,41738927.87858266,19.03,False,3,0.5135672629000001,0.6722682748500001,0.3474719766236486,0.6570286419597013,0.5141809532568614,0.4144692904478536,11.573051511473402,17.766546807180017,17.546944797534724,0
(2000 LK),0.5815070396,1.30028927,184152.0614110542,65401272.60784072,65401272.60784072,18.3,False,1,0.7187822303999999,0.9408981548,0.4583782149708587,0.8330348845919927,0.6631508323311149,0.5416160344896506,12.123522546285958,17.996052290363814,17.996052290363814,0
(2000 NQ11),0.3195618867,0.7145621017,9243.096838442,59777141.37334093,59777141.37334093,19.6,False,1,0.395000215,0.5170619942,0.2772997774907997,0.5391577137288404,0.4167755658464857,0.3328945693951808,9.13174044715528,17.906133911291093,17.906133911291093,0
(2000 OH8),0.1838886721,0.411187571,38087.4732437585,59862841.96888123,59862841.96888123,20.8,False,1,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,10.547666975806576,17.907566552894206,17.907566552894206,0
(2000 OK8),0.2424124811,0.5420507863,41643.29695530102,36220928.39294091,20328126.042592674,20.2,False,4,0.2996383052,0.3922316337,0.2170550387613133,0.4331132099424907,0.3309079515888128,0.262085998986012,10.636919710375604,17.405147669751877,16.827516053598217,0
(2000 PE3),0.2111324448,0.4721064987999999,47730.97846683613,44625725.65034339,34589749.55204359,20.5,False,3,0.2609740539999999,0.3416194717999999,0.1915558267162139,0.38669436741783,0.2938774452855798,0.2318844810375543,10.773356860363076,17.61382108141259,17.359067969324574,0
(2000 PN8),0.1038855100999999,0.2322950625,44901.38747850799,26679281.54277025,11948189.28460216,22.040000000000003,False,6,0.1284095524,0.1680902863,0.0988362378576424,0.2088783352185405,0.1553701813329344,0.1208091655476606,10.712246245557411,17.09939788744961,16.296090384254438,0
(2000 PP9),0.4023045798,0.8995803882,77534.1193782769,72428046.69591223,72428046.69591223,19.1,True,1,0.4972758083999999,0.650942484,0.3381170116654088,0.6416330134660249,0.5013463272627228,0.403647329215412,11.258486265966592,18.09810418145109,18.09810418145109,1
(2000 PQ27),0.2658,0.5943468684,12547.1900139387,47230463.923635386,45329289.62399948,20.0,False,2,0.3285468683999999,0.4300734342,0.2357043333590679,0.4664641654776024,0.3577257955407295,0.2840857647824883,9.437331712162022,17.670549685644204,17.629463973643897,0
(2000 QJ130),0.3503926411,0.7835017643,18242.3858691077,73362382.88699411,73362382.88699411,19.4,False,1,0.4331091231999999,0.5669472027,0.3003953954223141,0.5785787150509708,0.4491292695707721,0.3598462961212166,9.81155787519023,18.1109218811178,18.1109218811178,0
(2000 QT7),0.2347226375,0.5248557734,39475.61349978307,41815219.526062496,29853275.380531058,20.27,False,3,0.2901331359,0.37978920545,0.2108463598367054,0.4218998307672226,0.3219307378277807,0.2547454191722261,10.583463712253897,17.54877095863445,17.21180515327136,0
(2000 QV7),0.1301832102,0.2910985075,84768.6564398091,37241630.96413553,8839575.82461105,21.55,True,5,0.1609152972999999,0.21064085885,0.1223797525024817,0.2554934122068523,0.191149854814541,0.1492087433790068,11.3476929327431,17.43293783229521,15.994749562948885,1
(2000 RE52),0.0921626549,0.2060819612,48426.69217472888,41890426.95799291,5193248.827877028,22.3,False,6,0.1139193062999999,0.14912230805,0.0881598176041852,0.1873770571897662,0.1389984405905313,0.1078847028850694,10.787827081458394,17.550567909103854,15.462870230253335,0
(2000 RJ12),0.0921626549,0.2060819612,48507.8280281111,51005352.96620106,51005352.96620106,22.3,False,1,0.1139193063,0.1491223080499999,0.0881598176041852,0.1873770571897662,0.1389984405905312,0.1078847028850694,10.789501081559893,17.747441164908047,17.747441164908047,0
(2000 RN12),0.2658,0.5943468684,78550.5600238838,40405627.58713972,40405627.58713972,20.0,False,1,0.3285468683999999,0.4300734342,0.2357043333590679,0.4664641654776024,0.3577257955407295,0.2840857647824883,11.27151050375242,17.5144796546909,17.5144796546909,0
(2000 SF8),0.2315021222,0.5176544822,54624.97727074745,58042527.84618431,43624787.799387306,20.3,False,2,0.28615236,0.3745783022,0.2082346618412825,0.4171660392314859,0.3181469947706598,0.2516550946919589,10.908264822777856,17.876686555778573,17.59113609720036,0
(2000 SG8),0.8405334021,1.8794898244,146154.6848723778,43010029.78881676,43010029.78881676,17.5,False,1,1.0389564223,1.36001161325,0.6100554220558503,1.0576131341503934,0.8586665398940553,0.7124381192697679,11.89242766730174,17.57694392061218,17.57694392061218,0
(2000 SL10),0.1108038821,0.2477650126,66687.51466397528,51529319.37497793,31862484.35507084,21.9,True,4,0.1369611305,0.17928444735,0.1050839713129635,0.2213539610323276,0.1649078539915492,0.1283590281682126,11.107788023133237,17.757661531297927,17.2769398680374,1
(2000 SN10),0.160160338,0.358129403,53233.9483862822,60088510.47545453,60088510.47545453,21.1,False,1,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,10.88247038420343,17.911329224418242,17.911329224418242,0
(2000 TU28),0.160160338,0.358129403,36126.0408581677,39186071.941781096,9883795.944666795,21.1,True,8,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,10.49479691816273,17.48383195953563,16.106407302037724,1
(2000 TV28),0.1272198785,0.2844722965,8177.2473495937,53140203.17791947,42893277.432676725,21.600000000000005,False,3,0.157252418,0.2058460875,0.11975431673782,0.2503479697992123,0.1871814678554333,0.1460485903632233,9.009233146198875,17.788444340552758,17.574225691731684,0
(2000 UY33),0.0921626549,0.2060819612,54434.52744298416,46290224.696773365,22286640.53260917,22.3,False,7,0.1139193063,0.1491223080499999,0.0881598176041852,0.1873770571897662,0.1389984405905312,0.1078847028850694,10.904772297677434,17.65044138870897,16.919498022525403,0
(2000 WC1),0.096506147,0.2157943048,49353.28507347271,44341360.04535739,15385888.722450968,22.2,True,10,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,10.806779871354973,17.60742845733667,16.54896139557971,1
(2000 WH63),0.1214940408,0.2716689341,46082.0597467586,52900896.53664826,52900896.53664826,21.7,False,1,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.73820069391965,17.783930863350914,17.783930863350914,0
(2000 WL63),0.2914439045,0.6516883822,37748.41683197303,36638909.70988493,26505135.385359623,19.8,False,3,0.3602444777,0.47156614335,0.2557608982318287,0.5017980266762516,0.3863272372904293,0.3076644466072318,10.538725306398192,17.416621367794566,17.092849098037274,0
(2000 WM107),0.4836764882,1.0815335068,67041.11639079559,47840028.37487272,35118364.905367985,18.7,False,2,0.5978570186000001,0.7826049975,0.3945231211145349,0.733104884953069,0.5780757761998354,0.468663368121913,11.113076303732786,17.68337328162972,17.374234796758255,0
(2000 WM63),0.235806068,0.5272783976,53458.284458661925,42289180.99676486,26058721.428677715,20.26,False,4,0.2914723295999999,0.3815422328,0.2117234438123279,0.4234873263182362,0.3232004351638021,0.2557829083145606,10.8866756049917,17.560041866550907,17.075863104233527,0
(2000 WN148),0.0880146521,0.1968067451,29763.31905896145,67898598.73532519,66683286.00719519,22.4,False,2,0.108792093,0.1424106986,0.084354615346748,0.1796569641680495,0.1331406775803397,0.1032712182953189,10.30106560808614,18.033525969861568,18.015464909880773,0
(2000 WO148),0.208235599,0.4656289548,36489.5080625049,48037426.29110751,24815446.801674005,20.53,False,4,0.2573933558,0.3369322769,0.1891611127810678,0.3822844710198687,0.2903776438077283,0.2290408128746061,10.504807452668858,17.687491000267986,17.026976912445292,0
(2000 XF44),0.1460679643,0.3266178974,57358.7313809652,61007536.97011847,61007536.97011847,21.3,False,1,0.1805499331,0.23634293085,0.1363369222059382,0.2826327691987747,0.2121577726967838,0.1659803749123319,10.957097792224973,17.926507987783665,17.926507987783665,0
(2000 YG29),0.4836764882,1.0815335068,64453.2604500611,40952528.96130463,40952528.96130463,18.7,True,1,0.5978570186000001,0.7826049975,0.3945231211145349,0.733104884953069,0.5780757761998354,0.468663368121913,11.073711110915813,17.527924148071783,17.527924148071783,1
(2000 YG4),0.1838886721,0.411187571,17082.5001334524,19277643.695859578,19277643.695859578,20.8,False,1,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,9.745868372194288,16.774456676606334,16.774456676606334,0
(2000 YT134),0.4836764882,1.0815335068,77814.44372763034,58437861.14141473,51622075.67551789,18.7,False,3,0.5978570186000001,0.7826049975,0.3945231211145349,0.733104884953069,0.5780757761998354,0.468663368121913,11.262095195963408,17.883474562066315,17.75945998150206,0
(2001 BD16),0.2694976463,0.602615057,115505.89703948535,46703231.28098372,21833515.750117145,19.97,False,2,0.3331174106999999,0.43605635165,0.2386212681238549,0.471636705675241,0.3619007119521818,0.2875201173627634,11.657085521788716,17.659323933969528,16.898956812670807,0
(2001 BE16),0.2796114661,0.6252302454,73260.85999990343,48693566.01336485,33811933.483441494,19.89,False,3,0.3456187793,0.45242085575,0.24655648974392,0.485649495221618,0.3732317199633468,0.2968539662182339,11.20179542503458,17.701057485146194,17.33632438935729,0
(2001 BM61),0.1680176773,0.3756989478,46886.7300513581,26628341.33377231,26628341.33377231,20.996,False,1,0.2076812705,0.27185831255,0.1553080189661648,0.3189619276375334,0.2404790692089418,0.1887022157745309,10.755511300832024,17.097486707777982,17.097486707777982,0
(2001 BO60),0.3669061375,0.8204270649,64966.8062796185,67509531.08009684,67509531.08009684,19.3,False,1,0.4535209273999999,0.5936666012,0.3125498922534481,0.5990711246064097,0.4660373998965836,0.3739888388491608,11.081647138176285,18.027779361874156,18.027779361874156,0
(2001 BP61),0.2424124811,0.5420507863,32734.368975145448,39328911.12213247,29191261.631835774,20.2,False,2,0.2996383052,0.3922316337,0.2170550387613133,0.4331132099424907,0.3309079515888128,0.262085998986012,10.396211392390878,17.487470483769464,17.189379997524664,0
(2001 BX15),0.1272198785,0.2844722965,52739.790863334965,14850104.77383425,12231611.006315326,21.600000000000005,False,3,0.157252418,0.2058460875,0.11975431673782,0.2503479697992123,0.1871814678554333,0.1460485903632233,10.873144455307454,16.51351754600474,16.31953430652577,0
(2001 BY15),0.4023045798,0.8995803882,62067.25249168985,63593416.59184317,61771825.05293433,19.1,False,2,0.4972758083999999,0.650942484,0.3381170116654088,0.6416330134660249,0.5013463272627228,0.403647329215412,11.03598990518005,17.96802052597057,17.93895792936779,0
(2001 CA21),0.4672560966,1.0448163949,112633.4933789436,25707918.77682573,25707918.77682573,18.775,True,1,0.5775602983,0.7560362457500001,0.383394055567797,0.7153080030190924,0.5630591360875999,0.4558795386646793,11.63190328329118,17.06230966491553,17.06230966491553,1
(2001 DC77),0.3346223745,0.7482383761,20109.6431950854,45075598.83337224,45075598.83337224,19.5,False,1,0.4136160016,0.5414303753,0.288648386295138,0.5586086387022864,0.4327108004735448,0.346150961710272,9.909004466098358,17.62385163441652,17.62385163441652,0
(2001 DT8),0.3346223745,0.7482383761,94426.2546985804,41157906.19230857,41157906.19230857,19.5,False,1,0.4136160016,0.5414303753,0.288648386295138,0.5586086387022864,0.4327108004735448,0.346150961710272,11.455585025490764,17.532926621969523,17.532926621969523,0
(2001 EC),0.4949427609,1.1067256584,74743.14407086965,6831322.668262172,1471204.036105892,18.65,True,2,0.6117828975,0.8008342096500001,0.4020879190862715,0.7451349215036597,0.5882500073479827,0.4773409560441863,11.221826147995143,15.73702901485794,14.201592375394377,1
(2001 EC16),0.0921626549,0.2060819612,57578.16144678886,38352418.41733823,1696340.826969847,22.3,False,5,0.1139193063,0.1491223080499999,0.0881598176041852,0.1873770571897662,0.1389984405905312,0.1078847028850694,10.96091600078796,17.46232817159302,14.34398462394663,0
(2001 FA58),0.1394938229,0.3119176705,69718.61191342813,12712804.019353764,6764187.729380888,21.399999999999995,True,3,0.1724238476,0.2257057467,0.1305841488025551,0.2714899374096692,0.2035167978585194,0.1590732704870322,11.152236933259143,16.358120312707257,15.72715289064874,1
(2001 FB58),0.1272198785,0.2844722965,23360.8496553368,20536552.571860183,20536552.571860183,21.6,False,1,0.157252418,0.2058460875,0.11975431673782,0.2503479697992123,0.1871814678554333,0.1460485903632233,10.05885961425862,16.837716957337516,16.837716957337516,0
(2001 FB90),0.2914439045,0.6516883822,58925.9257167236,46085897.486807615,46085897.486807615,19.8,True,1,0.3602444777,0.47156614335,0.2557608982318287,0.5017980266762516,0.3863272372904293,0.3076644466072318,10.98405340808023,17.64601757151599,17.64601757151599,1
(2001 FC58),0.2210828104,0.4943561926,55881.82128968967,33639071.20736408,11054922.66052478,20.4,True,4,0.2732733822,0.3577195015,0.1997380146141961,0.4016954736891048,0.3058064551506104,0.2415910508000952,10.931012300458782,17.331198812646,16.218386466824676,1
(2001 FC90),0.1394938229,0.3119176705,26859.4478675429,22532031.394052207,22532031.394052207,21.4,False,1,0.1724238476,0.2257057467,0.1305841488025551,0.2714899374096692,0.2035167978585194,0.1590732704870322,10.19841014408352,16.930448516686646,16.930448516686646,0
(2001 FF90),0.9430939886,2.1088222676,86249.8097785213,67839913.75733191,65347461.416253656,17.25,False,2,1.165728279,1.5259581281,0.6642815421538318,1.1342439623791534,0.9266204474251142,0.7727566924177216,11.365014723586013,18.032661292921954,17.99522916661881,0
(2001 FR128),0.2783267681,0.6223575734,92847.39325382252,52254547.13853461,21006370.666509982,19.9,False,6,0.3440308052999999,0.45034217075,0.245552010362172,0.4838803835550447,0.3717995084212092,0.2956731624484037,11.438723261879616,17.771637490734516,16.860336362358325,0
(2001 FZ),0.1677084622,0.3750075218,37236.8642014166,19092770.90242996,19092770.90242996,21.0,False,1,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,10.525081377474994,16.76482038696473,16.76482038696473,0
(2001 GL2),0.2016299194,0.4508582062,77795.5595019804,17860184.055891804,17860184.055891804,20.6,False,1,0.2492282868,0.3262440628,0.1836789013515641,0.3721552476935063,0.2823509342536603,0.222525990102533,11.261852486849063,16.698084494831054,16.698084494831054,0
(2001 GM2),0.2783267681,0.6223575734,73115.1555778961,38940554.91946769,16975932.782892313,19.9,False,3,0.3440308052999999,0.45034217075,0.245552010362172,0.4838803835550447,0.3717995084212092,0.2956731624484037,11.19980462785709,17.477546834115298,16.647307239197538,0
(2001 GR2),0.1272198785,0.2844722965,76269.28958653608,35548388.35094079,7031602.000290868,21.6,True,4,0.157252418,0.2058460875,0.11975431673782,0.2503479697992123,0.1871814678554333,0.1460485903632233,11.24203875201139,17.386405406603206,15.765925260594576,1
(2001 GS2),0.2111324448,0.4721064988,38219.12079820325,21678418.041584782,20415449.969499703,20.5,False,2,0.2609740539999999,0.3416194718,0.1915558267162139,0.38669436741783,0.2938774452855798,0.2318844810375543,10.551117378391131,16.891827809440624,16.83180257259713,0
(2001 GT2),0.2914439045,0.6516883822,45702.4183941686,6790793.785359323,6790793.785359323,19.8,True,1,0.3602444777,0.47156614335,0.2557608982318287,0.5017980266762516,0.3863272372904293,0.3076644466072318,10.729928374832532,15.731078545020477,15.731078545020477,1
